reaction_name,smirks,reference
"{Para-phenyl to cubane}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1][C:2]12[CH]3[CH]4[CH]1[CH]5[CH]2[CH]3[C:5]45([*:8])","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to BCP}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1][C:2]([CH2]1)([CH2]2)[CH2][C:5]([*:8])12","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to bicyclo[2.2.1]heptane}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1][C:2]([CH2][CH2]1)([CH2]2)[CH2][CH2][C:5]([*:8])12","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to bridged piperidine}","[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[c,C:1][N:2]1[CH2:3][CH:4]([CH2][CH2]2)[C:5]([*:8])[CH:6]2[CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1-cyclohexene}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1][C:2]1=[CH:3][CH2:4][C:5]([*:8])[CH2:6][CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1-spiro[3.3]heptene}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1][C:2]1=[CH:3]C2([CH2:4][C:5]([*:8])[CH2:6]2)[CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to cyclobutane}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1][C:2]1[CH2:3][C:5]([*:8])[CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1,4,5,6-tetrahydropyrrolo[3,4-c]thiazole}","[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[c,C:1]N1[CH2]c(nc([*:8])s2)c2[CH2]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1,4,5,6-tetrahydropyrrolo[3,4-c]oxazole}","[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[c,C:1]N1[CH2]c(nc([*:8])o2)c2[CH2]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1,4,5,6-tetrahydropyrrolo[3,4-c]triazole}","[c,C:1][c:2]1[cH:3][cH:4][c:5]([c,C:8])[cH:6][cH:7]1>>[c,C:1]N1[CH2]c(nn([c,C:8])n2)c2[CH2]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1,4,5,6-tetrahydropyrrolo[3,4-d]imidazole}","[c,C:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[c,C:1]N1[CH2]c([nH]c([*:8])n2)c2[CH2]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 1,4,5,6-tetrahydropyrrolo[3,4-c]pyrazole}","[c,C:1][c:2]1[cH:3][cH:4][c:5]([c,C:8])[cH:6][cH:7]1>>[c,C:1]N1[CH2]c(nn([c,C:8])c2)c2[CH2]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to 5,6-dihydro-4H-pyrrolo[1,2-b]pyrazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]C1[CH2]n(nc([*:8])[cH]2)c2[CH2]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to alternative bioxazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1oc(nc([*:8])o2)c2n1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to bioxazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1oc(oc([*:8])n2)c2n1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to alternative bithiazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1sc(nc([*:8])s2)c2n1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to bithiazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1sc(sc([*:8])n2)c2n1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to imidazothiazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1sc(nc([*:8])[cH]2)n2[cH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to pyrazolooxazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1oc([cH]c([*:8])n2)n2[cH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Para-phenyl to pyrazolothiazole}","[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1>>[*:1]c1sc([cH]c([*:8])n2)n2[cH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to furan}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to thiophene}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][s]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to oxazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[o][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to thiazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[s][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to pyrazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]11>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[nH][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to isoxazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[o][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 1,2,4-oxadiazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c:4]([*:8])[o][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to imidazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][nH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 1,2,4-triazole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c:4]([*:8])[n][nH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 2,4-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 2,6-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 3,5-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to pyrazine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to pyrimidine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to N-linked pyrazole}","[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[c,C:1][n:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 2-pyridone}","[c,C:1][c:2]1[cH:3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[c,C:1][n:2]1[c:3](=O)[c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 4-pyridone}","[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[c,C:1][n:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c:4]([*:8])[c:5](=O)[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to cyclopropane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]1[C:4]([*:8])[CH2:6]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to trans-cyclopropyl ketone}","[c,C,n,N,o,O,s,S:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[c,C,n,N,o,O,s,S:1][C@@:2]([CH2]1)[C@@:3]1[C:4](=O)([*:8])","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to enone}","[c,C,n,N,o,O,s,S:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[c,C,n,N,o,O,s,S:1][C:2](=O)/[CH:3]=[CH:4]/[*:8]","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to azetidine amide}","[c,C,n,N,o,O,s,S:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[c,C,n,N,o,O,s,S:1][C:2](=O)N([CH2]1)[CH2][C:4]1([*:8])","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to oxime}","[c,C,n,N,o,O,s,S:1][c:2]1[cH:3][c:4]([c,C:8])[cH:5][cH:6][cH:7]1>>[c,C,n,N,o,O,s,S:1][C:2]=[N:3][O:4][c,C:8]","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to amide}","[c,C,n,N,o,O,s,S:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[c,C,n,N,o,O,s,S:1]C(=O)[N;!D3][CH2][*:8]","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to bicyclo[2.1.1]hexane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]([CH2][CH2]1)([CH2]2)[CH2][C:4]([*:8])12","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 2-oxabicyclo[2.1.1]hexane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]([CH2]O1)([CH2]2)[CH2][C:4]([*:8])12","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 2-azabicyclo[2.1.1]hexane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]([CH2]N1)([CH2]2)[CH2][C:4]([*:8])12","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to bicyclo[3.1.1]heptane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]1([CH2]2)[CH2:3][C:4]2([*:8])[CH2:5][CH2:6][CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 2-oxabicyclo[3.1.1]heptane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]1([CH2]2)[CH2:3][C:4]2([*:8])[O:5][CH2:6][CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to 3-azabicyclo[3.1.1]heptane}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1][C:2]1([CH2]2)[CH2:3][C:4]2([*:8])[CH2:5][N:6][CH2:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Meta-phenyl to BCHep}","[*:1][c:2]1[cH:3][c:4]([*:8])[cH:5][cH:6][cH:7]1>>[*:1]C([CH2][CH2][CH2]1)([CH2]2)[CH2]C12([*:2])","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Ortho-phenyl to bicyclo[2.1.1]hexane}","[*:1][c;R1:2]1[c;R1:3]([*:8])[cH:4][cH:5][cH:6][cH:7]1>>[*:1][C:2]([CH2][CH2][CH2]12)([CH2]2)[C:3]([*:8])1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to bicyclo[2.1.1]hexane}","[*:1][c;R1:2]1[c;R1:3]([*:8])[cH:4][cH:5][cH:6][cH:7]1>>[*:1][C:2]([CH2][CH2]2[CH2]1)([CH2]2)[C:3]([*:8])1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 2-oxabicyclo[2.1.1]hexane}","[*:1][c;R1:2]1[c;R1:3]([*:8])[cH:4][cH:5][cH:6][cH:7]1>>[*:1][C:2]([CH2]O[CH2]12)([CH2]2)[C:3]([*:8])1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to furan}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to thiophene}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][s]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to pyrrole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][nH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to oxazole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to thiazole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][s]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 3,4-pyrazole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][nH][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 4,5-imidazole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][nH]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 1,2,3-thiadiazole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[n][n][s]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 1,2,3-triazole}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[nH][n][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 2,3-pyridine}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Ortho-phenyl to 3,4-pyridine}","[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c;R1:2]1[c;R1:3]([*:8])[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
